DOW,area.hectares,max_depth_m,mean.gdd,proportion_disturbed_ws,littoral.zone,secchi.m,blackbullhead,blackcrappie,bowfin,brownbullhead,commoncarp,goldenshiner,greensunfish,largemouthbass,northernpike,rockbass,smallmouthbass,walleye,whitesucker,yellowbullhead,yellowperch,Lepomis,coldwater
56038802,521.5512231,39.0144,2455.57467,0.39723715,0.5425064,3.0475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56039000,160.0209381,26.8224,2580.76521,0.661142725,NA,3.475,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0
56039300,169.4622625,9.7536,2562.798829,0.542316379,NA,2.95656,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0
56040800,148.4671528,15.8496,2622.639998,0.764081222,0.4992511,1.55448,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
56043700,549.0860585,28.956,2538.944464,0.539388229,0.6095451,2.81,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
56044800,242.0791183,16.764,2612.233279,0.653833396,NA,2.83464,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0
56044900,155.9093284,11.5824,2659.117171,0.631747158,NA,2.649,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0
56047500,343.4570082,23.7744,2557.771762,0.469710623,0.51565715,3.7483335,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
56047600,35.7540081,10.3632,2607.855946,0.403960933,NA,4.3,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0
56048100,306.2420836,4.8768,2525.366703,0.371449653,NA,2.95,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
56050100,226.9843305,11.5824,2523.685083,0.410066292,NA,4.12,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0
56051900,140.2439333,17.6784,2548.971348,0.269044415,NA,5.395,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
56052300,422.6257304,32.004,2463.698936,0.377070295,NA,3.3516665,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56053200,251.2331157,23.1648,2409.364708,0.23492467,0.8554598,3.48996,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0
56055900,160.7372323,8.8392,2659.451233,0.674344123,0.62842435,2.295,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0
56061300,577.7256867,15.5448,2576.189131,0.537497119,0.5543037,1.98,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
56065800,294.4980959,10.3632,2590.003218,0.660853602,NA,2.45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
56069500,89.42346542,14.3256,2602.186522,0.31098634,NA,3.825,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0
56071100,126.7557489,16.764,2617.019401,0.37211793,NA,3.125,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
56072700,24.01406724,13.716,2604.377595,0.18251928,1,6.30936,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0
56072800,57.50992746,14.3256,2580.027182,0.198602467,NA,4.961,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0
56074701,2231.264589,17.6784,2664.778518,0.319672064,0.876352,3.51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
56074702,313.7813838,14.6304,2559.302153,0.319672064,0.60639995,2.3375,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
56074900,571.5380378,16.764,2352.043201,0.215422722,0.7319968,3.075,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
56075900,440.2133839,14.6304,2477.978371,0.228268797,0.8312727,2.9,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
56076001,768.9883841,20.1168,2533.00324,0.380693588,0.8915511,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
56078100,298.6056588,13.4112,2705.375182,0.576281713,0.7364996,3.5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
56078200,65.28799238,6.096,2648.001793,0.554638494,NA,2.35,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
56078300,26.93590016,9.7536,2698.393196,0.516464471,NA,3.01752,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0
56078400,310.3294122,22.2504,2555.872068,0.396078357,0.5132988,2.7,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1
56078600,1603.722056,16.764,2563.840962,0.395701561,0.6924333,3.96,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
56087700,295.9185438,22.86,2596.452222,0.412679266,0.73658595,3.605,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
56091500,405.7624648,6.7056,2492.256858,0.385651815,1,2.74,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
56093100,179.9557705,3.3528,2462.831648,0.618037392,NA,2.3425,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0
56094500,245.8791199,7.62,2846.406623,0.420501056,NA,1.1096,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
57005100,30.54974614,5.4864,NA,NA,0.47770725,0.74676,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0
58000700,32.09969352,3.3528,2663.950488,0.009487666,0.9164121,1.26,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0
58002400,28.5708316,14.3256,2599.664767,0.011965812,0.9678319,4.14,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0
58002900,32.28180222,3.3528,2863.040501,0.019659091,NA,0.88392,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0
58004800,185.6456556,6.096,2483.699624,0.221961351,0.7651982,1.295,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0
58006200,216.9885863,12.8016,2513.935212,0.280931105,0.72276755,2.15125,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0
58006700,690.3578943,12.192,2414.955227,0.14640558,0.9970216,4.31,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0
58008100,213.3625998,14.3256,2443.964476,0.275301126,0.75771485,3.2,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
58010200,81.07479324,4.4196,NA,0.279035532,NA,0.9,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0
58011100,35.04985446,3.6576,2461.668082,0.138111755,NA,0.94488,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
58011900,374.4519089,9.144,2655.79688,0.315181439,0.24922085,1.035,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
58012300,215.6612163,46.6344,2526.562794,0.285126485,0.2328851,3.70125,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1
58013000,94.27565056,4.572,2619.087805,0.152861015,NA,1.445,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0
58013700,92.46265728,7.3152,2564.656031,0.152408638,1,2.29,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0
58013800,161.4494797,7.62,2633.384874,0.201841164,0.4883297,1.755,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0
58014200,601.4807549,7.62,2664.808393,0.36793785,0.2716825,0.9051567,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
59000100,38.76487194,4.8768,2714.792707,0.897045114,NA,0.5334,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0
60002700,129.4185828,5.7912,NA,0.418395099,NA,1.28016,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0
60020200,148.086748,8.2296,2466.02334,0.635668476,1,2.9375,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0
60021700,359.1426376,25.2984,2463.297247,0.502537068,0.744888,2.9,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0
60030500,637.6273085,4.2672,2518.678717,0.587266779,0.4642978,1.05,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0
61000600,566.2568855,3.048,2559.892284,0.613508918,NA,2.05,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0
61002300,139.4345613,9.4488,2638.906777,0.748424069,0.6799283,1.83,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0
61003700,70.78767512,15.24,2689.725127,0.350474289,0.6204277,3.66,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0
61004100,168.1996422,14.9352,2609.861635,0.630332373,0.7186789,2.59,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0
61006400,378.1385984,21.0312,2532.768615,0.820460837,0.61235325,3.2375,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0
61006600,114.1174051,10.0584,2654.012218,0.842876602,0.4401725,1.295,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0
61006700,220.3070115,4.8768,2566.629603,0.790794073,0.6980228,1.4825,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0
61007200,135.9583086,7.3152,2734.65186,0.779360709,0.5713472,1.22,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
61007800,1535.257278,7.0104,2614.101394,0.531111221,0.78434365,2.115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
61011100,210.1332055,10.3632,2631.525428,0.651341752,0.7579399,1.37,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0
61012200,149.6407422,4.2672,2695.916343,0.797392133,1,2.055,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0
61013000,3257.831565,9.7536,2651.464545,0.694234587,0.84970925,2.712,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1
61014900,16.62045402,4.2672,2619.975438,0.369863014,NA,3.125,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0
61018000,935.2495803,1.2192,2717.405455,0.735026913,1,0.4975,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
62000100,30.28265338,5.4864,2761.058375,0.558124599,1,2.2,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0
62000200,423.5565082,10.9728,2895.932267,0.43148272,0.44376535,1.2416665,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
62000700,95.10525686,12.4968,2837.873086,0.658046077,0.3924547,1.6,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
62001300,80.00237534,27.7368,2842.127548,0.678819806,0.5086698,2.325,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0
62001600,33.52014138,3.3528,2959.715182,0.724058602,1,1.6,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0
62003801,159.0092231,17.6784,2835.35979,0.517675467,0.44321845,2.4692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
62004700,28.0447398,5.7912,2638.925859,0.651235779,0.9924848,1.825,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
62004800,11.5133167,2.7432,2997.762111,0.893421431,NA,0.75,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0
62005400,29.6432495,17.3736,2911.285984,0.767867576,0.4586633,2.4,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0
62005500,27.7007567,4.7244,2936.081936,0.920375564,0.761823,1.2,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0
62005600,151.7410626,11.2776,2807.546814,0.724349044,0.76734615,1.7575,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
62005700,47.01237262,13.4112,2766.967869,0.700558117,0.7955484,2.135,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
62006100,182.1167937,8.5344,2784.745799,0.285794655,0.8326968,2.3525,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0
62006700,69.86094418,9.144,2875.457651,0.556676017,0.6466468,1.7526,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0
62007300,59.80449708,9.144,2822.87974,0.677426688,0.9918408,3,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0
62007500,23.77934936,3.3528,2892.642052,0.635135135,NA,0.9906,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0
62007800,85.75701026,13.1064,2870.939094,0.79721381,0.4867102,1.9,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0
62008200,17.32865452,20.1168,2701.983916,0.724900277,0.661129,2.9,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0
62023100,3.237488,8.5344,NA,NA,NA,3.2,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0
62027200,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0
64015000,9.00021664,6.4008,2898.035588,0.931944137,0.4622586,0.71,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0
65000200,265.0531426,3.3528,2919.469469,0.822099501,0.9978529,1.2475,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0
65000600,206.0377832,3.6576,2907.174766,0.841669881,0.4435416,0.905,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0
66000800,644.7659695,4.572,2827.297771,0.762410531,0.28563745,0.74625,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
66001000,274.1585776,1.2192,2659.05531,0.755126086,0.8232577,0.5725,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0
66001400,51.8605109,18.288,2835.278442,0.339198436,0.6632338,2,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0
66001800,255.8789109,13.1064,2834.40164,0.593992473,0.53016325,1.175,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0
66002700,338.9568999,4.2672,2733.435227,0.679459881,0.674707,0.78125,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0
66002900,126.1406262,14.3256,2774.490693,0.671681686,0.4058685,1.15,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0
66003800,354.4280457,17.0688,2878.036328,0.486589643,0.2402895,1.03,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0
66003900,272.2444128,15.24,2870.17589,0.52315609,0.2349478,0.9,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
66004400,150.6281761,2.1336,2921.068692,0.747005733,NA,0.91,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0
66004700,71.37042296,8.2296,2876.41904,0.548165925,0.3126699,0.76,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
66004800,133.7972853,2.04216,2768.246155,0.528872341,NA,1.07,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0
66005200,358.3575467,12.8016,2813.136157,0.516781371,0.5391883,0.81625,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
66005500,380.6031361,12.8016,2822.207447,0.583461799,0.53598995,1.15,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0
66006100,104.9512672,4.2672,2916.781062,0.83968122,NA,0.3,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0
66006200,122.7129358,2.4384,2941.2932,0.65166641,NA,0.295,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0
68000400,73.46264958,8.5344,1930.5687,0.012090451,0.8849753,2.193,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0
69000400,1313.643131,14.3256,2217.168378,0.004779086,0.4121581,1.525,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1
69002800,73.93208534,5.1816,2234.230075,0,1,3.3,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0
69003000,49.80470602,8.8392,2204.084681,0.04917127,1,2.895,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0
69003600,56.96360136,6.096,2303.299047,0.011076399,NA,1.55,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0
69004100,162.9225367,6.4008,2208.502392,0.028644314,1,3.025,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0
69006600,130.4060166,13.716,2172.630665,0.009402283,NA,5.945,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
69007000,128.0386035,12.192,2234.483917,0.004850063,NA,3.3528,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0
69011500,956.0585344,18.8976,2196.408037,0.005275086,0.51604225,2.4192,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
69011700,183.9216933,5.4864,2225.235634,0.019792778,0.8956965,1.2847,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0
69012000,45.8104552,4.572,2224.138161,0.022297432,NA,2.1336,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0
69016100,116.9299728,8.5344,2217.450433,0.014840346,NA,3,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0
69017400,48.8456002,6.7056,2227.245039,0.011486762,0.6742333,1.8288,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0
69019000,770.5100034,6.7056,2171.520644,0.000857202,0.9999445,2.44,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0
69024900,209.5140359,9.144,2248.119261,0.01041071,0.4681907,0.9,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
69025400,267.7969136,14.0208,2146.60707,0.002988544,0.9611642,3.7,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0
69027800,154.7276452,10.3632,2165.745209,0.021393713,1,6.0075,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0
69028501,130.9523427,23.1648,2149.823232,0.004201167,0.9697739,6.02,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0
69028502,156.9776994,11.8872,2149.823232,0.004201167,1,4.6075,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0
69028503,415.8674742,14.9352,2100.430801,0.004201167,0.9106152,4.081,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0
69037100,960.0973007,3.3528,2340.505643,0.076017649,1,1.1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0
69037200,3237.69439,28.6512,2340.03892,0.017699115,NA,1.47828,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0
69037300,1319.138767,5.4864,2292.388118,0.007391622,1,1.7458335,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0
69037500,1848.391164,10.668,2252.673903,0.006562233,0.50295755,1.2225,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0
69037600,490.5806035,22.2504,2162.974467,0.131975264,0.8355095,3.7562,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
69037800,15892.92976,23.1648,2257.701315,0.020342098,NA,2.77368,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
69041201,108.07949,8.5344,2240.574261,0.010367203,0.63187365,2.0775,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0
69041900,26.50288614,12.192,2272.007795,0.073730451,NA,0.9144,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0
69042600,109.8520147,25.908,2189.077951,0.20584498,0.8337946,5.9966665,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
69043100,12.86496794,15.5448,2286.640792,0.038260869,NA,3.9624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
69045600,247.841847,4.572,2255.580646,0.007142072,NA,1.612,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
69048900,217.951739,6.4008,2326.283667,0.035292921,0.9858365,2.1334665,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0
69049000,197.5919864,18.288,2299.555809,0.110563334,0.8028812,4.57,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0
69049100,1318.669331,10.9728,2329.395228,0.070424115,NA,1.31064,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0
69049600,187.2117905,5.7912,2194.317776,0.040917438,0.67485425,1.3596,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0
69051100,671.200059,7.3152,2214.711986,0.071341065,0.9998974,2.6,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0
69052100,106.3352934,10.668,2317.443874,0.016917039,0.8334571,3,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0
69052900,133.6313641,4.8768,2343.491094,0.012806831,0.7531127,1.07,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0
69055300,59.39171736,10.668,2217.767705,0.09848656,0.9420745,3.6812,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0
69058000,86.69183492,7.0104,2268.630282,0.036901338,NA,0.9144,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0
69060800,521.1060685,15.8496,2335.680147,NA,0.4731308,1.8,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1
69061500,462.0583342,3.048,2331.852391,0.009594646,0.6466534,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0
69062700,169.4298876,9.4488,2254.479126,0.019257103,0.91639845,1.87512,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0
69064200,150.91955,3.9624,2127.753487,0.024775322,1,2.49936,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
69066000,292.6243997,21.336,2156.959022,0.120338141,0.911423,4.875,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
69066200,18.46582218,8.8392,2155.646749,0.113252665,0.9602213,2.7416,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0
69066300,12.949952,13.4112,2139.809594,0.083368446,0.91156245,4.0775,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0
69067100,23.43941312,7.9248,2246.614326,0.003872217,1,3.7338,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0
69069400,93199.71189,49.0728,2193.838148,NA,0.4351783,2.4,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1
69069600,48.77680358,5.4864,2423.708872,0.035933207,0.929425,2.024,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0
69073400,7.37337892,10.0584,2266.667596,0.092657343,NA,3.6576,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
69074200,157.5402129,3.048,2230.609395,0.000137071,1,1.6,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0
69074400,685.9872855,18.288,2145.587471,0.005134807,0.407686,1.61544,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1
69074800,176.9084849,15.24,2219.610525,0,0.645466,2.5146,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1
69074900,354.678951,6.096,2220.152834,0.02833638,0.9982631,2,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0
69080600,375.9897157,3.048,2092.063438,0.009065551,NA,2.196084,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0
69081000,294.6356892,9.144,2188.770704,0.004858609,0.6539532,2.13,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0
69084100,4672.625962,11.5824,2172.042683,0.019455666,0.9725434,2.21,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0
69084200,505.8129845,9.144,2204.728674,0.001066334,0.7447306,2.665,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0
69084800,321.4542304,14.3256,2449.417934,0.060650243,0.2947481,1.52,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1
69086400,279.0795593,7.62,2249.916282,0.008101548,0.6165179,2.365,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0
69093300,149.0134789,9.7536,2189.530797,0.027769658,NA,3.45,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1
69129000,110.2364664,6.7056,2189.530797,0.013087599,NA,1.25,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1
70001700,8.9637949,3.3528,2942.914876,0.433333333,NA,1.8288,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
70002600,386.9445658,18.288,2927.701241,0.682368825,0.7964124,2.27,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
70005000,68.50119922,4.2672,2981.332728,0.451303681,0.4819176,0.8,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0
70005400,239.5134091,11.2776,2966.872696,0.740667208,0.2782069,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
70006900,69.9904437,8.5344,2960.486092,0.603426396,0.3118901,1.22,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
70007200,156.3140144,15.24,2854.95638,0.708946017,0.6497299,0.86,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
70009100,321.090013,3.9624,2915.864425,0.482913584,0.6267741,0.8,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
70009500,121.6162367,6.7056,2865.237172,0.396992482,0.6135118,0.9,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0
70012001,47.96338472,3.6576,2966.053955,0.560859188,0.591627,0.65,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0
71014500,62.51589328,4.572,2784.324322,0.487350506,0.3505295,0.76,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
71014600,163.638831,7.62,2712.630604,0.49958169,0.3629146,0.91,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
71014700,65.11802426,3.3528,2712.630604,0.503244254,0.4557159,0.6,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
72001300,259.6950999,2.4384,3004.896073,0.761846618,0.6141759,0.6,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0
73003700,304.8661512,5.1816,2748.935426,0.698905807,0.561395,1.31,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
73010200,99.37469416,37.4904,2630.2992,0.256553502,0.5253395,5.03,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0
73010600,225.5355547,21.336,2637.911237,0.34781156,0.7014259,4.58625,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0
73011800,117.7879072,14.0208,2549.461109,0.667849223,0.8916289,3.7,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0
73013800,242.8237406,19.2024,2656.672185,0.815598457,0.3463535,1.45,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0
73019600,610.8249547,12.4968,2762.289464,0.854856922,0.47713005,1.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
73020002,1201.22136,40.2336,2686.778266,0.827838459,0.4194616,1.905,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74001900,13.95357328,4.2672,2790.033381,0.724637681,1,2.59,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0
74002300,39.6389937,8.2296,2842.540205,0.517621146,0.3989448,1.35,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0
75001900,151.931265,5.1816,2795.07795,0.626244666,0.1648229,1.07,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0
75007500,208.8665383,3.9624,2765.375632,0.637285002,0.3419691,0.61,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0
75020000,185.8034832,2.7432,2720.796352,0.733859992,0.33179225,0.55,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0
76003300,84.17064114,6.4008,2662.296324,0.617875648,0.70504785,1.22592,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0
76007200,93.24370126,7.9248,2645.405076,0.581936015,0.6070356,1.88154,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0
76014600,271.6940398,10.668,2763.65597,0.603016798,NA,1.8288,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0
